========================================================================
FIFA 17 FLOW TRACE RESULTS
Run: 2026-04-17 16:06:09
Verdict: LOGIN_SENT
========================================================================

--- FRIDA ERRORS (first, if any) ---


--- FRIDA FLOW TRACE (full) ---
> 1  (DAT_144b7c7a0 = 0x27a48f10)
[Origin] <- DEC: <LSX><Request recipient="" id="9"><GetProfile index="0" version="3"/></Request></LSX>
[Origin] -> ENC: <LSX><Response id="9" sender="EbisuSDK"><GetProfileResponse IsSubscriber="true" PersonaId="33068179" AvatarId="" Country="US" CommerceCountr
[Origin] <- DEC: <LSX><Request recipient="" id="10"><GetSetting SettingId="LANGUAGE" version="3"/></Request></LSX>
[Origin] -> ENC: <LSX><Response id="10" sender=""><GetSettingResponse Setting="en_US"/></Response></LSX>
[Origin] <- DEC: <LSX><Request recipient="" id="11"><SetDownloaderUtilization Utilization="1" version="3"/></Request></LSX>
[Origin] -> ENC: <LSX><Response id="11" sender=""><ErrorSuccess Code="0" Description=""/></Response></LSX>
[Origin] <- DEC: <LSX><Request recipient="" id="12"><GetSetting SettingId="ENVIRONMENT" version="3"/></Request></LSX>
[Origin] -> ENC: <LSX><Response id="12" sender=""><GetSettingResponse Setting="production"/></Response></LSX>

--- BLAZE SERVER (last 10000) ---
hed...
[SSL] Phase=waiting_client_response, received 47 bytes (total pending: 47)
  0000: 14 03 03 00 01 01 16 03 03 00 24 39 e3 b2 a5 47
  0010: 6d 99 12 12 44 e1 fd 68 3b a7 ec e5 a9 bf 99 a9
  0020: 85 fa d8 d0 ab 05 f5 94 8f b6 1a 05 fb 72 80
[SSL] Record: type=0x14 ver=0x303 len=1
[SSL] Client ChangeCipherSpec received - initializing RC4 decryption
[SSL] RC4 decryption initialized with clientWriteKey: 5796f80d7fe3a6a50b1759cd9e605e87
[SSL] Record: type=0x16 ver=0x303 len=36
[SSL] Encrypted handshake record (client Finished): 36 bytes
[SSL] Decrypted client Finished record: 36 bytes
[SSL] Decrypted hex: 1400000c83dbd8c416ad7bee47ed41b26635a00360445a556dfbc2539219bc0b5921d923
[SSL] Client Finished plaintext (16 bytes): 1400000c83dbd8c416ad7bee47ed41b2
[SSL] Client Finished MAC: 6635a00360445a556dfbc2539219bc0b5921d923
[SSL] Client verify_data:   83dbd8c416ad7bee47ed41b2
[SSL] Expected verify_data:  83dbd8c416ad7bee47ed41b2
[SSL]  Client Finished verify_data MATCHES!
[SSL] Expected client MAC: 6635a00360445a556dfbc2539219bc0b5921d923
[SSL] Actual client MAC:   6635a00360445a556dfbc2539219bc0b5921d923
[SSL]  Client Finished MAC MATCHES!
[SSL] Sent server ChangeCipherSpec
[SSL] Server Finished hash input: 6 messages, total 1038 bytes
[SSL]   msg[0]: 111 bytes, starts=0x1
[SSL]   msg[1]: 74 bytes, starts=0x2
[SSL]   msg[2]: 699 bytes, starts=0xb
[SSL]   msg[3]: 4 bytes, starts=0xe
[SSL]   msg[4]: 134 bytes, starts=0x10
[SSL]   msg[5]: 16 bytes, starts=0x14
[SSL] Server verify_data: 0e1409c170da6b0a84868619
[SSL] Sent encrypted server Finished
[SSL] === HANDSHAKE COMPLETE === Waiting for Blaze data...
[SSL-DATA] Received 908 bytes on socket (total pending: 908)
[SSL] TLS record: type=0x17 ver=0x303 len=903 (pending: 908)
[SSL] Decrypted 883 bytes of application data
[SSL] Raw app data (883b): 50 4f 53 54 20 2f 72 65 64 69 72 65 63 74 6f 72 2f 67 65 74 53 65 72 76 65 72 49 6e 73 74 61 6e
[HTTP-Blaze] Request:
POST /redirector/getServerInstance HTTP/1.1
Host: winter15.gosredirector.ea.com:42230
Content-Length: 671
Connection: Close
User-Agent: ProtoHttp 1.3/DS 15.1.2.1.0 (Windows)
Content-Type: application/xml

<?xml version="1.0" encoding="UTF-8"?>
<serverinstancerequest>
  <blazesdkversion>15.1.1.3.0</blazesdkversion>
  <blazesdkbuilddate>Jun  9 2017 16:15:59</blazesdkbuilddate>
  <clientname>FIFA17</clientname>
  <clienttype>CLIENT_TYPE_GAMEPLAY_USER</clienttype>
  <clientplatform>pc</client
[HTTP-Blaze] POST /redirector/getServerInstance (body: 671 bytes)
[HTTP-Blaze] GetServerInstance -> 127.0.0.1:10041
[HTTP-Blaze] secure=0
[HTTP-Blaze] Response (417 bytes):
HTTP/1.1 200 OK
Content-Type: application/xml
Content-Length: 322
Connection: keep-alive

<?xml version="1.0" encoding="UTF-8"?>
<serverinstanceinfo>
  <address member="0">
    <valu>
      <hostname>127.0.0.1</hostname>
      <ip>2130706433</ip>
      <port>10041</port>
    </valu>
  </address
[HTTP-Blaze] Sent encrypted HTTP response
[SSL-DATA] Received 27 bytes on socket (total pending: 27)
[SSL] TLS record: type=0x15 ver=0x303 len=22 (pending: 27)
[SSL] Record type 0x15 (alert?), raw body (22 bytes): 38 a3 c8 42 c7 06 91 9c 62 9a f7 70 1a eb 49 dd df 63 37 d0 07 34
[SSL] Alert decrypted: 01 00
[SSL] Alert MAC match: true
[SSL] Alert: level=1 desc=0
[Redirector-Raw] Disconnected: 127.0.0.1:64069
[SSL-CONN] Socket closed
[Main] Session 1 connected: 127.0.0.1:64070
[Main] S1: received 225 bytes (total: 225)
[Main]   0000: 00 00 00 d1 00 00 00 09 00 07 00 00 00 00 00 00  ................
[Main]   0010: 8e 48 74 03 a6 9d 2f 00 00 b2 1b a7 00 93 d5 f2  .Ht.../.........
[Main]   0020: d6 0c cf 68 ee 01 13 66 69 66 61 2d 32 30 31 37  ...h...fifa-2017
[Main]   0030: 2d 70 63 2d 74 72 69 61 6c 00 d3 9c 25 00 00 00  -pc-trial...%...
[Main] S1: Raw Blaze binary detected
[Main] S1: comp=0x0009 cmd=0x0007 len=209 msgId=0
[Main] S1: -> PreAuth
[PreAuth] Variant: full
[PreAuth] Request TDF:
[PreAuth]   CDAT (struct) {
[PreAuth]     IITO (int) = 0
[PreAuth]     LANG (int) = 1701729619
[PreAuth]     SVCN (str) = "fifa-2017-pc-trial"
[PreAuth]     TYPE (int) = 0
[PreAuth]   }
[PreAuth]   CINF (struct) {
[PreAuth]     BSDK (str) = "15.1.1.3.0"
[PreAuth]     BTIM (str) = "Jun  9 2017 16:15:40"
[PreAuth]     CLNT (str) = "FIFA17"
[PreAuth]     CPFT (int) = 4
[PreAuth]     CSKU (str) = "FIFAPC"
[PreAuth]     CVER (str) = "3175939"
[PreAuth]     DSDK (str) = "15.1.2.1.0"
[PreAuth]     ENV  (str) = "prod"
[PreAuth]     LOC  (int) = 1701729619
[PreAuth]     PTVR (str) = "1.1"
[PreAuth]   }
[PreAuth]   FCCR (struct) {
[PreAuth]     CFID (str) = "BlazeSDK"
[PreAuth]   }
[PreAuth]   LADD (int) = 380807360
[PreAuth] Sending FIFA17 PreAuth response (628 bytes)
[Main] S1: Sending response (644 bytes)
[Main] S1: header: 00 00 02 74 00 00 00 09 00 07 00 00 00 20 00 00
[Main] S1: Sending proactive SilentLogin notification after PreAuth
[Main] S1: SilentLogin notification sent (164 bytes)
[Main] S1: comp=0x0009 cmd=0x0002 len=0 msgId=1
[Main] S1: Sending response (26 bytes)
[Main] S1: header: 00 00 00 0a 00 00 00 09 00 02 00 00 01 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=15 msgId=2
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_CORE"
[FetchClientConfig] CFID="OSDK_CORE"
[FetchClientConfig] Responding with 5 config entries
[Main] S1: Sending response (151 bytes)
[Main] S1: header: 00 00 00 87 00 00 00 09 00 01 00 00 02 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=17 msgId=3
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_CLIENT"
[FetchClientConfig] CFID="OSDK_CLIENT"
[FetchClientConfig] Responding with 4 config entries
[Main] S1: Sending response (101 bytes)
[Main] S1: header: 00 00 00 55 00 00 00 09 00 01 00 00 03 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=18 msgId=4
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_NUCLEUS"
[FetchClientConfig] CFID="OSDK_NUCLEUS"
[FetchClientConfig] Responding with 3 config entries
[Main] S1: Sending response (137 bytes)
[Main] S1: header: 00 00 00 79 00 00 00 09 00 01 00 00 04 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=19 msgId=5
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_WEBOFFER"
[FetchClientConfig] CFID="OSDK_WEBOFFER"
[FetchClientConfig] Responding with 1 config entries
[Main] S1: Sending response (62 bytes)
[Main] S1: header: 00 00 00 2e 00 00 00 09 00 01 00 00 05 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=26 msgId=6
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_ABUSE_REPORTING"
[FetchClientConfig] CFID="OSDK_ABUSE_REPORTING"
[FetchClientConfig] Responding with 1 config entries
[Main] S1: Sending response (35 bytes)
[Main] S1: header: 00 00 00 13 00 00 00 09 00 01 00 00 06 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=30 msgId=7
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_XMS_ABUSE_REPORTING"
[FetchClientConfig] CFID="OSDK_XMS_ABUSE_REPORTING"
[FetchClientConfig] Responding with 1 config entries
[Main] S1: Sending response (35 bytes)
[Main] S1: header: 00 00 00 13 00 00 00 09 00 01 00 00 07 20 00 00
[Main] S1: comp=0x0000 cmd=0x0000 len=0 msgId=8
[Main] S1: -> Ping (msgId=8), sending pong
[Main] S1: comp=0x0000 cmd=0x0000 len=0 msgId=9
[Main] S1: -> Ping (msgId=9), sending pong
[Main] S1: comp=0x0001 cmd=0x0046 len=0 msgId=10
[Main] S1: -> Auth cmd=0x46 (Logout)
[Main] S1: -> Logout (ack with empty response)
[Main] S1: Sending response (16 bytes)
[Main] S1: header: 00 00 00 00 00 00 00 01 00 46 00 00 0a 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=15 msgId=11
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_CORE"
[FetchClientConfig] CFID="OSDK_CORE"
[FetchClientConfig] Responding with 5 config entries
[Main] S1: Sending response (151 bytes)
[Main] S1: header: 00 00 00 87 00 00 00 09 00 01 00 00 0b 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=17 msgId=12
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_CLIENT"
[FetchClientConfig] CFID="OSDK_CLIENT"
[FetchClientConfig] Responding with 4 config entries
[Main] S1: Sending response (101 bytes)
[Main] S1: header: 00 00 00 55 00 00 00 09 00 01 00 00 0c 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=18 msgId=13
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_NUCLEUS"
[FetchClientConfig] CFID="OSDK_NUCLEUS"
[FetchClientConfig] Responding with 3 config entries
[Main] S1: Sending response (137 bytes)
[Main] S1: header: 00 00 00 79 00 00 00 09 00 01 00 00 0d 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=19 msgId=14
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_WEBOFFER"
[FetchClientConfig] CFID="OSDK_WEBOFFER"
[FetchClientConfig] Responding with 1 config entries
[Main] S1: Sending response (62 bytes)
[Main] S1: header: 00 00 00 2e 00 00 00 09 00 01 00 00 0e 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=26 msgId=15
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_ABUSE_REPORTING"
[FetchClientConfig] CFID="OSDK_ABUSE_REPORTING"
[FetchClientConfig] Responding with 1 config entries
[Main] S1: Sending response (35 bytes)
[Main] S1: header: 00 00 00 13 00 00 00 09 00 01 00 00 0f 20 00 00
[Main] S1: comp=0x0009 cmd=0x0001 len=30 msgId=16
[Main] S1: -> FetchClientConfig: CFID (str) = "OSDK_XMS_ABUSE_REPORTING"
[FetchClientConfig] CFID="OSDK_XMS_ABUSE_REPORTING"
[FetchClientConfig] Responding with 1 config entries
[Main] S1: Sending response (35 bytes)
[Main] S1: header: 00 00 00 13 00 00 00 09 00 01 00 00 10 20 00 00
[Main] S1: comp=0x0000 cmd=0x0000 len=0 msgId=17
[Main] S1: -> Ping (msgId=17), sending pong
[Main] S1: comp=0x0000 cmd=0x0000 len=0 msgId=18
[Main] S1: -> Ping (msgId=18), sending pong
[Main] S1: comp=0x0001 cmd=0x0046 len=0 msgId=19
[Main] S1: -> Auth cmd=0x46 (Logout)
[Main] S1: -> Logout (ack with empty response)
[Main] S1: Sending response (16 bytes)
[Main] S1: header: 00 00 00 00 00 00 00 01 00 46 00 00 13 20 00 00
[Main] S1: comp=0x0000 cmd=0x0000 len=0 msgId=20
[Main] S1: -> Ping (msgId=20), sending pong

--- DLL LOG (last 8000) ---
[16:04:13.390] EARLY: Fake SDK object at 00000000001D0000, vtable at 00000000001C0000
[16:04:13.390] EARLY: DAT_144b86bf8 = 0x1D0000 (set BEFORE game init)
[16:04:13.390] === FIFA 17 v96 (EARLY SDK object in DllMain + all patches) ===
[16:04:13.390] PID: 66204
[16:04:13.560] PATCHED: cert bypass at 000000014613244B
[16:04:13.718] AUTH: call site at 0000000146F19A11, target FUN_1470db3c0 at 00000001470DB3C0
[16:04:13.718] PATCHED: FUN_1470db3c0 body -> fake auth code
[16:04:13.763] PATCHED: auth flag at 00000001473CE785
[16:04:13.818] PATCHED: IsLoggedIntoEA -> true
[16:04:13.818] PATCHED: IsLoggedIntoNetwork -> true
[16:04:13.918] SDK GATE: addr=00000001471A5DA0 bytes=48 83 3D 50
[16:04:13.918] PATCHED: SDK gate -> always 1
[16:04:13.930] LOGIN Login: vtable=000000014389F938 [+0x10]=0x146E156A0 bytes=48 8B 41
[16:04:13.930] PATCHED: Login vtable check -> return 1
[16:04:13.930] LOGIN SilentLogin: vtable=000000014389FA70 [+0x10]=0x146E156A0 bytes=B0 01 C3
[16:04:13.930] LOGIN SilentLogin: already patched
[16:04:13.930] LOGIN ExpressLogin: vtable=000000014389FB98 [+0x10]=0x146E156A0 bytes=B0 01 C3
[16:04:13.930] LOGIN ExpressLogin: already patched
[16:04:13.930] PREAUTH_COMPLETION: addr=0000000146E19A00 bytes=48 89 5C 24
[16:04:13.930] PATCHED: FUN_146e19a00 -> immediate RET (no disconnect/cleanup)
[16:04:13.930] PREAUTH_HANDLER: first 128 bytes:
[16:04:13.930]   +00: 48 89 5C 24 08 48 89 74 24 10 55 57 41 56 48 8D
[16:04:13.930]   +10: 6C 24 B9 48 81 EC 90 00 00 00 44 89 C6 49 89 D6
[16:04:13.930]   +20: 48 89 CB 45 85 C0 74 4A 48 8B 41 10 48 83 C1 10
[16:04:13.930]   +30: FF 50 10 84 C0 0F 84 CE 02 00 00 48 8B 4B 08 31
[16:04:13.930]   +40: FF 4C 8D 0D A8 CA FF FF 89 7C 24 38 48 89 5C 24
[16:04:13.930]   +50: 30 48 8D 55 F7 48 81 C1 08 0C 00 00 49 89 D8 89
[16:04:13.930]   +60: 74 24 28 89 74 24 20 E8 F4 B1 FF FF E9 98 02 00
[16:04:13.930]   +70: 00 88 80 65 F7 FC 48 8D 8A B8 00 00 00 4C 8D 45
[16:04:13.930] PREAUTH_HANDLER: Cave at 0000000000560000, 44 bytes (XOR R8D + trampoline)
[16:04:13.930] PATCHED: FUN_146e1cf10 -> XOR R8D,R8D trampoline (always success path)
[16:04:13.930] CONNECT-HOOK: Patched DAT_148e223d8 at 547 ms (real=00007FFD6EB11A50)
[16:04:13.930] ORIGIN_CHECK_ONLINE: addr=00000001470E0390 bytes=41 56 48 83
[16:04:13.930] PATCHED: FUN_1470e0390 (OriginCheckOnline) -> always online
[16:04:13.930] GET_GAME_VERSION: addr=00000001470DA720 bytes=48 89 5C 24
[16:04:13.930] PATCHED: FUN_1470da720 (GetGameVersion) -> return 0
[16:04:13.930] VERSION_CMP: addr=0000000145E280B0 bytes=49 89 D1 49
[16:04:13.930] PATCHED: FUN_145e280b0 (version compare) -> always match
[16:04:14.082] PATCHED: Origin SDK check at 00000001470A8430
[16:04:14.082] All patches in 703 ms
[16:04:14.082] patches: 9 (cert=1 orig=1 auth=1 flag=1 login=2)
[16:04:14.082] AUTH: Checking login gate globals...
[16:04:14.082] AUTH: DAT_144b86bf8 = 0x1D0000 (Origin SDK manager)
[16:04:14.082] AUTH: DAT_144b86bdf = 0 (error flag)
[16:04:14.082] AUTH: Polling for slot to clear + forcing 0x53f flag...
[16:04:14.334] CONNECT-HOOK: Redirecting 127.0.0.1:4216 -> 127.0.0.1:3216
[16:04:19.723] AUTH: Slot cleared at 5600 ms
[16:04:19.723] AUTH: OnlineMgr=0x3EC53E70
[16:04:19.723] AUTH: slot=0x0 cave=0
[16:04:19.723] AUTH: Using fake vtable (real not captured)
[16:04:19.723] AUTH: Injected fake request 000000005D3F0000 into slot
[16:04:19.824] AUTH: cave=1 slot=0x0
[16:04:19.824] AUTH: >>> CAVE EXECUTED! Auth code provided! <<<
[16:04:19.824] AUTH: req[+0xd8]=0x99C9930 req[+0xe8]=1
[16:04:19.824] AUTH: state=2. Auth ready.
[16:04:19.824] AUTH: OnlineMgr+0xb10 = 0x3EC5A6E0
[16:04:19.824] AUTH: +0xb10+0xf8 (BlazeHub) = 0x3EC5A960
[16:04:19.824] AUTH: Scanning BlazeHub for ConnectionManager pointers...
[16:04:19.824] AUTH: Found 0 objects with vtables in BlazeHub
[16:04:19.824] AUTH: BlazeHub(000000003EC5A960)+0x53f = 1
[16:04:19.824] AUTH: Applying OSDK patches (post-load)...
[16:04:19.824] PATCHED: GetProfileSync -> return 0 (post-load)
[16:04:19.824] PATCHED: GetSettingSync -> return 0 (post-load)
[16:04:19.824] PATCHED: SetPresence -> return 0 (post-load)
[16:04:19.824] PATCHED: FUN_1472d62a0 (OSDK Logout) -> RET
[16:04:19.824] PATCHED: FUN_14717d5d0 (age check) -> always pass
[16:04:19.824] AUTH: Starting continuous flag enforcer (+0x53f + connState)...

